"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.964474521E0,-4.584326744E-1,-1.527737617E0,3.230703592E0
1.969479404E0,1.246389985E0,-8.050222397E-1,2.934940100E0
1.974484287E0,2.490158081E0,1.004112244E0,1.466910958E0
1.979489169E0,3.859821796E0,3.464849472E0,1.609330297E0
1.984494052E0,3.783079386E0,3.988570213E0,1.307337523E0
1.989498935E0,3.382427454E0,3.615541458E0,1.964926273E-1
1.994503818E0,3.519846916E0,3.122695923E0,-3.869336247E-1
1.999539218E0,2.947184086E0,2.765605927E0,-1.035693407E0
2.004544101E0,2.259327173E0,2.388201714E0,-1.484382153E0
2.009548984E0,1.547186136E0,2.318243027E0,-2.188207150E0
2.014553867E0,5.817186832E-1,2.364691734E0,-2.933746815E0
2.019589267E0,3.933410645E-1,2.589447975E0,-3.168543339E0
2.024594150E0,-6.874608994E-2,2.839805603E0,-3.285223007E0
2.029629550E0,-5.131492615E-1,3.750295639E0,-3.423122406E0
2.034634433E0,-6.023504734E-1,4.485738754E0,-3.308635950E0
2.039639316E0,-1.291190624E0,5.114104271E0,-3.535573959E0
2.044644199E0,-1.347469091E0,5.846597672E0,-4.088330746E0
2.049649081E0,-9.350862503E-1,5.656344414E0,-4.183917046E0
2.054684482E0,-9.622635841E-1,5.175326347E0,-4.328141212E0
2.059689365E0,-2.990794182E-2,5.422679901E0,-4.245368481E0
2.064694247E0,1.459527731E0,5.800451279E0,-4.255944252E0
2.069699130E0,1.221148252E0,5.528944016E0,-3.850457907E0
2.074704013E0,2.772160530E0,4.981026649E0,-3.743947744E0
2.079739414E0,2.830981493E0,4.573145866E0,-4.402780533E0
2.084744296E0,2.864083767E0,4.212342262E0,-5.004115582E0
2.089749179E0,4.252447605E0,3.579927444E0,-5.207194805E0
2.094754062E0,4.097984314E0,3.076755524E0,-5.327126026E0
2.099758945E0,3.439734459E0,2.631180763E0,-5.920342922E0
2.104794345E0,2.047649384E0,2.021402359E0,-6.035769463E0
2.109799228E0,1.934910297E0,1.411481857E0,-5.517278671E0
2.114804111E0,2.739670753E0,1.239836693E0,-5.007038116E0
2.119808994E0,9.895682335E-1,7.737789154E-1,-4.294468880E0
2.124813876E0,1.158550262E0,6.837368011E-1,-3.765951395E0
2.129849277E0,2.212697506E0,7.455291748E-1,-3.089105129E0
2.134854160E0,2.921346664E0,5.169181824E-1,-2.136536360E0
2.139859042E0,2.577816963E0,-1.025838852E-1,-4.803000689E-1
2.144863925E0,2.481306553E0,-6.253433228E-1,6.431429982E-1
2.149868808E0,3.415336609E0,-9.886064529E-1,8.227828145E-1
2.154904208E0,3.769042969E0,-1.640685081E0,9.896798134E-1
2.159909091E0,4.138608932E0,-1.882761955E0,8.602308035E-1
2.164913974E0,4.499564171E0,-1.927396774E0,9.265882969E-1
2.169918857E0,4.432928085E0,-1.905785561E0,1.279857516E0
2.174923740E0,3.892125130E0,-1.991785049E0,1.017848372E0
2.179928622E0,3.015335560E0,-2.343045235E0,1.101359963E0
2.184964023E0,2.259614468E0,-3.047301292E0,1.544372439E0
2.189968906E0,2.050835371E0,-3.723460197E0,1.453606844E0
2.194973789E0,2.356994867E0,-4.077835083E0,8.758055568E-1
2.199978671E0,1.512280941E0,-4.286816597E0,5.099855065E-1
2.204983554E0,-1.733255386E0,-5.138453484E0,2.950174212E-1
2.210018955E0,-3.027627945E0,-5.984626770E0,4.127876163E-1
2.215023837E0,-6.833004951E-1,-7.411444664E0,2.630038500E0
2.220028720E0,2.085026264E0,-6.768089294E0,3.414135218E0
2.225033603E0,4.827159882E0,-4.540403366E0,3.610672712E0
2.230038486E0,5.420596600E0,-2.668801308E0,3.143503428E0
2.235073886E0,4.356137753E0,-1.273316383E0,2.634115934E0
2.240078769E0,3.041269064E0,3.017530441E-1,2.220281124E0
2.245083652E0,1.344433546E0,1.728820801E0,2.233926773E0
2.250088535E0,4.465422630E-1,2.753639221E0,2.094807148E0
2.255093417E0,2.339966297E-1,3.408993721E0,1.441416264E0
2.260128818E0,1.464179039E0,3.213849068E0,1.319015980E0
2.265133701E0,2.905286312E0,2.152868271E0,1.437039733E0
2.270138583E0,3.393136024E0,1.385935783E0,1.359901905E0
2.275143466E0,3.502557278E0,8.584547043E-1,1.116338015E0
2.280148349E0,3.609386921E0,3.777446747E-1,9.469567537E-1
2.285183749E0,3.799521208E0,-4.649162292E-2,9.235216379E-1
2.290188632E0,3.730652094E0,-6.006603241E-1,9.439803362E-1
2.295193515E0,3.378528118E0,-1.215398788E0,9.875447750E-1
2.300198398E0,2.791520119E0,-1.882299423E0,8.802957535E-1
2.305203281E0,2.228845835E0,-2.031225204E0,4.009934664E-1
2.310238681E0,1.667349339E0,-1.740676880E0,-1.902710199E-1
2.315243564E0,1.696634531E0,-1.694954872E0,-2.765229940E-1
2.320248447E0,1.820347786E0,-1.549263000E0,2.431747913E-1
2.325253330E0,1.005919933E0,-9.532537460E-1,8.666390181E-1
2.330258212E0,1.116441488E0,-8.079872131E-1,1.019851446E0
2.335293613E0,1.358481169E0,-7.867069244E-1,1.259524941E0
2.340298496E0,1.213605881E0,-5.852451324E-1,1.255897641E0
2.345303378E0,1.113891840E0,-1.358089447E-1,1.229253411E0
2.350308261E0,1.136028767E0,3.592081070E-1,1.307441354E0
2.355313144E0,1.351255655E0,8.004331589E-1,1.118479013E0
2.360348544E0,1.109112978E0,1.298892021E0,1.008222103E0
2.365353427E0,5.318818092E-1,1.745979309E0,8.788146973E-1
2.370358310E0,-1.105854511E-1,1.959711075E0,5.702629089E-1
2.375363193E0,-1.207136869E0,1.810893059E0,2.526562214E-1
2.380368076E0,-2.531090498E0,1.391757965E0,5.827486515E-2
2.385403476E0,-3.159235954E0,1.171704292E0,-2.568261623E-1
2.390408359E0,-3.387716532E0,1.083542824E0,-6.038134098E-1
2.395413242E0,-3.237113476E0,1.016316414E0,-1.085734010E0
2.400418124E0,-2.931036234E0,1.007502556E0,-1.510026097E0
2.405423007E0,-2.365034342E0,1.338126183E0,-1.927617788E0
2.410458408E0,-1.706214666E0,1.820096970E0,-2.049108982E0
2.415463290E0,-1.159095764E0,2.140002251E0,-2.004028320E0
2.420468173E0,-1.018573999E0,2.368049622E0,-1.760506511E0
2.425473056E0,-1.131485701E0,2.516545296E0,-1.457329869E0
2.430477939E0,-1.122878551E0,2.494227409E0,-1.190964818E0
2.435513339E0,-1.087155581E0,2.300615311E0,-1.107306838E0
2.440518222E0,-1.443845510E0,1.657436371E0,-7.937036753E-1
2.445523105E0,-1.060980797E0,8.323993683E-1,-7.779504061E-1
2.450527988E0,-7.155323029E-2,3.910484314E-1,-9.252279997E-1
2.455532871E0,5.092854500E-1,3.664369583E-1,-8.738123178E-1
2.460568271E0,6.674613953E-1,4.443550110E-1,-7.295968533E-1
2.465573154E0,5.271759033E-1,5.469141006E-1,-1.085934281E0
2.470578037E0,7.638497353E-1,2.357501984E-1,-6.180841923E-1
2.475582919E0,9.964935780E-1,-1.761980057E-1,3.660262823E-1
2.480587802E0,9.272356033E-1,-2.535696030E-1,9.066270590E-1
2.485623203E0,5.860300064E-1,-1.174793243E-1,1.209868670E0
2.490628085E0,4.752893448E-1,3.624916077E-2,1.295754671E0
2.495632968E0,5.286509991E-1,6.309890747E-2,1.306800127E0
2.500637851E0,4.603967667E-1,8.870697021E-2,1.110467196E0
2.505642734E0,3.505713940E-1,1.274271011E-1,8.489881754E-1
2.510678134E0,8.176064491E-2,1.052436829E-1,6.113446951E-1
2.515683017E0,-1.745100021E-1,4.050827026E-2,3.052501678E-1
2.520687900E0,-2.040290833E-2,-2.662630081E-1,1.772022247E-2
2.525692783E0,5.706784725E-1,-4.233007431E-1,-2.324117422E-1
2.530697665E0,6.215755939E-1,-2.400703430E-1,-2.811409235E-1
2.535733066E0,5.212519169E-1,-1.928615570E-2,-2.206232548E-1
2.540737949E0,3.947761059E-1,1.868581772E-1,-1.647276878E-1
2.545742831E0,4.233896732E-1,2.018051147E-1,-1.012750864E-1
2.550747714E0,5.649039745E-1,1.800584793E-1,-5.051207542E-2
2.555752597E0,5.973613262E-1,5.345535278E-2,1.770615578E-2
2.560787997E0,7.064273357E-1,-2.055273056E-1,1.947526932E-1
2.565792880E0,7.572648525E-1,-4.617481232E-1,4.383902550E-1
2.570797763E0,6.690027714E-1,-5.623950958E-1,6.472657919E-1
2.575802646E0,4.290461540E-1,-6.391210556E-1,7.820349932E-1
2.580807529E0,1.984083652E-1,-8.935489655E-1,1.063254356E0
2.585812412E0,-2.604866028E-2,-1.063263893E0,1.330466866E0
2.590847812E0,-3.847026825E-1,-1.139612198E0,1.575477004E0
2.595852695E0,-5.172028542E-1,-1.172488213E0,1.566946745E0
2.600857578E0,-4.484446049E-1,-1.080830574E0,1.523991466E0
2.605862460E0,-8.237385750E-2,-8.316183090E-1,1.300998449E0
2.610867343E0,2.223234177E-1,-4.795532227E-1,7.989090681E-1
2.615902744E0,5.413293839E-1,-3.254575729E-1,9.764432907E-3
2.620907626E0,7.439875603E-1,-8.541011810E-2,-6.275886297E-1
2.625912509E0,4.517905712E-1,2.006053925E-2,-1.523680925E0
2.630917392E0,3.591775894E-2,6.021595001E-2,-2.357306957E0
2.635922275E0,1.915125847E-1,1.162919998E-1,-2.815931559E0
2.640957675E0,1.529896498E0,1.946659088E-1,-2.829959393E0
2.645962558E0,2.524575472E0,2.164554596E-2,-2.624748468E0
2.650967441E0,2.259798288E0,-4.828958511E-1,-2.162265778E0
2.655972324E0,1.862880707E0,-9.243659973E-1,-1.731363416E0
2.660977206E0,1.959787607E0,-1.224349976E0,-1.558181167E0
2.666012607E0,2.678181410E0,-1.059127808E0,-8.205190897E-1
2.671017490E0,3.605347872E0,-2.467899323E-1,2.290635586E0
2.676022372E0,3.809979439E0,6.372461319E-1,6.544833183E0
2.681027255E0,2.914561033E0,1.774272919E-1,1.824263096E0
2.686032138E0,4.269080162E0,4.335222244E-1,2.300285339E0
2.691067539E0,5.733139992E0,1.125175476E0,2.983050823E0
2.696072421E0,6.078186512E0,1.327951431E0,3.591960430E0
2.701077304E0,5.363538742E0,1.189909935E0,3.894414425E0
2.706082187E0,5.084677219E0,1.129082680E0,3.855241776E0
2.711087070E0,4.856364250E0,7.900800705E-1,3.789402246E0
2.716122470E0,4.433077812E0,1.920223236E-1,3.582575321E0
2.721127353E0,4.512593269E0,-1.984214783E-2,3.153952122E0
2.726132236E0,4.720574379E0,4.983758926E-1,2.585133791E0
2.731137119E0,4.327383995E0,8.297910690E-1,1.841308117E0
2.736142001E0,3.733935356E0,5.662364960E-1,1.079804540E0
2.741177402E0,4.703955173E0,1.128176689E0,3.714498281E-1
2.746182285E0,5.628091812E0,1.837377548E0,3.305855691E-1
2.751187167E0,6.189843178E0,2.397970200E0,7.224207520E-1
2.756192050E0,6.803664207E0,2.677395821E0,1.012978315E0
2.761196933E0,6.619111061E0,2.663915634E0,1.616178155E0
2.766232333E0,5.967620373E0,2.536221504E0,2.340977669E0
2.771237216E0,5.254519463E0,2.298885345E0,2.615556955E0
2.776242099E0,4.933673859E0,2.028993607E0,2.757366896E0
2.781246982E0,4.465095520E0,1.817760468E0,2.516083002E0
2.786251865E0,3.764604092E0,1.842575073E0,1.566109300E0
2.791287265E0,3.980934620E0,1.920747757E0,5.222966671E-1
2.796292148E0,4.695193291E0,1.954805374E0,-6.348068118E-1
2.801297031E0,4.760447025E0,1.850295067E0,-1.529309511E0
2.806301914E0,4.346207619E0,1.696168900E0,-1.957683682E0
2.811306796E0,4.323607445E0,1.724688530E0,-2.790460587E0
2.816342197E0,4.141147614E0,1.715717316E0,-4.235149860E0
2.821347080E0,3.301423073E0,1.601819038E0,-4.329853058E0
2.826351962E0,2.679184675E0,1.276936531E0,-3.530409813E0
2.831356845E0,1.804717541E0,8.812971115E-1,-2.667996407E0
2.836361728E0,1.537539005E0,6.372938156E-1,-2.301762342E0
2.841397128E0,1.329165936E0,3.790569305E-2,-2.034917593E0
2.846402011E0,1.385052919E0,-3.617534637E-1,-1.756211400E0
2.851406894E0,1.647529840E0,-1.702060699E-1,-1.463229656E0
2.856411777E0,1.523307204E0,-5.768585205E-2,-9.112489223E-1
2.861416660E0,5.607794523E-1,-1.663274765E-1,1.543357372E-1
2.866452060E0,7.473185658E-3,5.944252014E-3,3.113222718E-1
2.871456943E0,-2.938570976E-1,-4.955005646E-2,1.225861311E0
2.876461826E0,-9.102249146E-1,-5.323400497E-1,1.792638063E0
2.881466708E0,-1.260173321E0,-1.065541267E0,1.649248719E0
2.886471591E0,-1.522810459E0,-1.587118149E0,9.685822725E-1
2.891506992E0,-2.012751102E0,-2.379188538E0,1.387759566E0
2.896511874E0,-3.987703800E0,-3.592449188E0,6.181733012E-1
2.901516757E0,-4.937896729E0,-4.750772476E0,1.440482140E-1
2.906521640E0,-5.742268085E0,-6.371935844E0,-1.706098557E0
2.911526523E0,-6.035604954E0,-8.371420860E0,-4.323606491E0
2.916561923E0,-6.398657799E0,-9.819761276E0,-5.181410789E0
2.921566806E0,-6.489145279E0,-1.048535252E1,-5.007300377E0
2.926571689E0,-7.438679218E0,-1.074648571E1,-4.617495537E0
2.931576572E0,-8.277005196E0,-1.070183754E1,-3.439515352E0
2.936581455E0,-9.557680130E0,-9.711737633E0,-1.728157759E0
2.941616855E0,-9.589309692E0,-8.452246666E0,4.769021273E-1
2.946621738E0,-8.801091194E0,-7.321199417E0,2.163577080E0
2.951626621E0,-8.298376083E0,-6.652607918E0,3.317221165E0
2.956631503E0,-7.697493553E0,-6.141593933E0,3.914845228E0
2.961636386E0,-7.034204960E0,-5.675898552E0,3.814907074E0
2.966671787E0,-6.147067070E0,-5.201811790E0,3.337092876E0
2.971676669E0,-5.071859837E0,-4.737016678E0,2.847954750E0
2.976681552E0,-3.673318386E0,-4.175239563E0,1.540616274E0
2.981686435E0,-3.094137669E0,-3.319611549E0,5.911034942E-1
2.986691318E0,-2.720744610E0,-2.551507950E0,5.315588713E-1
2.991726718E0,-1.695320725E0,-1.617377281E0,-4.513258040E-1
2.996731601E0,-1.776409149E-2,-6.434783936E-1,-1.994017601E0
3.001736484E0,2.894487381E0,1.280063629E0,-5.118550301E0
3.006741367E0,4.893122673E0,3.611004829E0,-7.607059479E0
3.011746249E0,6.300973892E0,5.479934692E0,-8.821148872E0
3.016751132E0,5.590221882E0,5.971869469E0,-8.075107574E0
3.021786533E0,4.867607117E0,5.404921532E0,-4.608880997E0
3.026791415E0,3.956431866E0,4.860329628E0,-1.491705179E0
3.031796298E0,4.346332073E0,4.703168869E0,1.091245890E0
3.036801181E0,4.293710709E0,4.275122643E0,2.323820829E0
3.041806064E0,3.559653759E0,3.479579926E0,2.430853367E0
3.046841464E0,3.119770288E0,2.877364159E0,2.349753618E0
3.051846347E0,2.595211983E0,2.750086784E0,2.278033733E0
3.056851230E0,2.190046310E0,2.608116150E0,1.667673588E0
3.061856113E0,2.464621544E0,2.394180298E0,1.027213693E0
3.066860996E0,2.733437061E0,1.961576462E0,5.849950314E-1
3.071896396E0,2.671256304E0,1.303524971E0,4.996616840E-1
3.076901279E0,2.629786253E0,7.012910843E-1,5.951133370E-1
3.081906162E0,2.643318892E0,3.029985428E-1,5.926491022E-1
3.086911044E0,2.723366737E0,2.242355347E-1,1.943707615E-1
3.091915927E0,2.792000055E0,7.733631134E-2,5.387214944E-3
3.096951328E0,2.393583775E0,-3.550710678E-1,-4.020409193E-3
3.101956210E0,1.688164949E0,-9.552078247E-1,2.232423127E-1
3.106961093E0,7.949703932E-1,-1.555417061E0,5.087938309E-1
3.111965976E0,-8.488979936E-2,-2.175898552E0,6.030331850E-1
3.116970859E0,-7.846546173E-1,-2.542776108E0,6.172028780E-1
3.122006259E0,-1.289168239E0,-2.677917480E0,5.957575440E-1
3.127011142E0,-1.737339377E0,-2.802754402E0,5.193405151E-1
3.132016025E0,-1.838184714E0,-2.827705383E0,-1.666901708E-1
3.137020908E0,-1.916229367E0,-3.009989738E0,-8.632840514E-1
3.142025790E0,-2.027113676E0,-3.226395607E0,-9.282282591E-1
3.147061191E0,-2.877495766E0,-3.418401718E0,-9.031796455E-1
3.152066074E0,-3.637857437E0,-3.558627129E0,-7.715024948E-1
3.157070956E0,-4.273139477E0,-3.850395203E0,-6.985865235E-1
3.162075839E0,-4.857925892E0,-4.054434776E0,-5.640820265E-1
3.167080722E0,-5.213349342E0,-4.266494751E0,-7.807840109E-1
3.172116122E0,-5.740565300E0,-4.558268547E0,-1.732315421E0
3.177121005E0,-5.493236542E0,-4.683440208E0,-2.528782129E0
3.182125888E0,-5.425712109E0,-4.208415985E0,-2.302331686E0
3.187130771E0,-4.345074654E0,-3.279913902E0,-2.629340887E0
3.192135654E0,-4.406398773E0,-3.118898392E0,-3.243741751E0
3.197171054E0,-5.243754387E0,-3.773030281E0,-2.755498171E0
3.202175937E0,-3.384324789E0,-3.602225304E0,-2.262639761E0
3.207180820E0,-4.417187691E0,-3.536337852E0,-1.437030554E0
3.212185703E0,-5.419495583E0,-4.407975197E0,-1.094560385E0
3.217190585E0,-7.873040676E0,-5.900905609E0,1.301415801E0
3.222225986E0,1.209441423E-1,-4.886992455E0,6.430163980E-1
3.227230869E0,9.383769035E-1,-4.394590378E0,-1.964733362E0
3.232235751E0,-6.190103889E-1,-3.878903389E0,-1.640381098E0
3.237240634E0,1.208898783E0,-3.150750160E0,7.822880149E-1
3.242245517E0,2.123638630E0,-2.606349945E0,1.921206355E0
3.247280917E0,1.143741012E0,-2.166685104E0,2.341617584E0
3.252285800E0,1.598653793E-1,-1.627262115E0,2.309880018E0
3.257290683E0,3.452570438E-1,-1.341874123E0,2.270900249E0
3.262295566E0,3.391017914E-1,-1.392707825E0,1.972120523E0
3.267300449E0,-1.194152832E-1,-3.857154846E-1,1.649269462E0
3.272335849E0,-6.477686167E-1,5.793495178E-1,9.987224936E-1
3.277340732E0,-7.206262350E-1,1.470169067E0,-7.870965004E-1
3.282345615E0,-4.048465490E-1,2.337123871E0,-2.391712666E0
3.287350497E0,-1.825046420E0,2.662701607E0,-4.378249168E0
3.292355380E0,-8.052401543E-1,4.217213631E0,-5.040787220E0
3.297390781E0,1.147251606E0,5.946730614E0,-5.315520763E0
3.302395664E0,1.168402910E0,6.983570099E0,-6.072046280E0
3.307400546E0,5.707738400E-1,7.246703148E0,-5.675064564E0
3.312405429E0,1.293298483E0,7.351997375E0,-5.234025955E0
3.317410312E0,1.188866615E0,7.239777565E0,-5.575821877E0
3.322445712E0,1.703172445E0,6.475273132E0,-5.413473129E0
3.327450595E0,2.729089022E0,5.342738152E0,-4.825279713E0
3.332455478E0,2.975783110E0,4.127679825E0,-3.643449306E0
3.337460361E0,2.185743809E0,2.502042770E0,-2.607367039E0
3.342465244E0,-1.323939323E0,1.106645584E0,-1.945654392E0
3.347500644E0,-1.311810970E0,5.231389999E-1,-1.656104803E0
3.352505527E0,-1.249766588E0,-8.185863495E-2,-1.663435340E0
3.357510410E0,-9.145121574E-1,-3.867073059E-1,-2.342172861E0
3.362515292E0,-1.968035698E-1,-3.838891983E-1,-2.510015726E0
3.367520175E0,-3.118550777E-1,-5.098619461E-1,-2.568992615E0
3.372555576E0,-7.151300907E-1,-4.917497635E-1,-3.116762877E0
3.377560458E0,-1.091412783E0,-6.359558105E-1,-3.321922541E0
3.382565341E0,-1.726841688E0,-1.426689148E0,-3.363024712E0
3.387570224E0,-2.308011055E-1,-2.383181572E0,-1.624098539E0
3.392575107E0,1.261734962E0,-2.619688034E0,-1.328079700E0
3.397610507E0,4.124464989E-1,-3.101340294E0,-1.973471045E0
3.402615390E0,9.965434074E-1,-3.634104729E0,-2.052564144E0
3.407620273E0,3.311079025E0,-3.358306885E0,-3.062389851E0
3.412625156E0,1.009628010E1,-9.567375183E-1,-6.279151440E0
3.417630039E0,7.865016460E0,7.249031067E-1,-4.282051086E0
3.422665439E0,7.659940720E-1,8.056535721E-1,-2.754873753E0
3.427670322E0,6.649241447E-1,4.459428787E-1,-1.553357124E0
3.432675205E0,2.995881081E0,1.125259399E-1,-1.128215417E-1
3.437680087E0,3.201296329E0,-3.032217026E-1,1.492725730E0
3.442684970E0,1.995247364E0,-6.260070801E-1,2.479685068E0
3.447720371E0,1.430051327E0,-9.570159912E-1,3.096236706E0
3.452725253E0,1.662693977E0,-1.146319389E0,3.681812525E0
3.457730136E0,2.123333931E0,-6.510305405E-1,3.815647840E0
3.462735019E0,2.914780140E0,1.239976883E-1,3.533602238E0
3.467739902E0,2.846547604E0,7.689905167E-1,3.553125620E0
3.472744785E0,3.752028942E0,5.848178864E-1,3.606341362E0
3.477780185E0,3.052977085E0,2.340488434E-1,4.355235100E0
3.482785068E0,2.322414875E0,5.564203262E-1,4.926735401E0
3.487789951E0,2.176451683E0,1.010174751E0,4.574971199E0
3.492794833E0,1.942707539E0,9.831390381E-1,3.296935797E0
3.497799716E0,2.138397217E0,9.012002945E-1,2.085102558E0
3.502835117E0,2.848452091E0,7.012853622E-1,1.634706736E0
3.507839999E0,3.271213055E0,5.927448273E-1,1.402155399E0
3.512844882E0,3.191885948E0,3.245134354E-1,8.608967066E-1
3.517849765E0,3.301458359E0,8.782958984E-2,3.898683190E-1
3.522854648E0,3.006762981E0,-1.179351807E-1,2.574033737E-1
3.527890048E0,2.435654163E0,-3.049850464E-1,2.329510003E-1
3.532894931E0,1.791942120E0,-5.277070999E-1,4.908196330E-1
3.537899814E0,1.165903568E0,-8.871879578E-1,7.823773623E-1
3.542904697E0,8.489117622E-1,-1.094881058E0,8.684592247E-1
3.547909580E0,6.346240044E-1,-1.206976891E0,9.112084508E-1
3.552944980E0,4.199566841E-1,-1.227106094E0,1.238610029E0
3.557949863E0,5.265760422E-2,-1.223219872E0,1.828282356E0
3.562954746E0,-9.361195564E-1,-1.050128937E0,2.332206488E0
3.567959628E0,-2.239022732E0,-5.655460358E-1,2.395244122E0
3.572964511E0,-2.083926201E0,-4.151325226E-1,2.131900072E0
3.577999912E0,-5.333280563E-2,-3.839826584E-1,1.232697845E0
3.583004794E0,3.580770493E-1,-1.925258636E-1,2.641915679E-1
3.588009677E0,2.903394699E-1,2.253303528E-1,-1.336255670E-1
3.593014560E0,1.139224052E0,4.533767700E-1,-3.678717613E-1
3.598019443E0,1.342750549E0,6.431818008E-1,-1.309139132E0
3.603054843E0,4.380655289E-2,9.460439682E-1,-2.502271652E0
3.608059726E0,-1.010385513E0,1.180212021E0,-3.708287716E0
3.613064609E0,-1.844494343E0,1.342491150E0,-6.682126045E0
3.618069492E0,-2.872524261E0,1.319163322E0,-8.758199692E0
3.623074374E0,-3.302151203E0,1.070263863E0,-8.289915085E0
3.628109775E0,-3.738114834E0,8.575439453E-1,-7.182431698E0
3.633114658E0,-3.340626717E0,9.578685760E-1,-6.111320019E0
3.638119540E0,-2.466589451E0,1.002023697E0,-4.829022884E0
3.643124423E0,-1.849639416E0,8.744735718E-1,-3.341574430E0
3.648129306E0,-1.227557182E0,5.212278366E-1,-1.827883601E0
3.653164706E0,-7.895164490E-1,-1.088609695E-1,-6.349768639E-1
3.658169589E0,-5.611343384E-1,-5.666484833E-1,1.700741053E-1
3.663174472E0,-2.998089790E-1,-7.922172546E-1,7.601057291E-1
3.668179355E0,-5.190567970E-1,-8.810882568E-1,1.217312455E0
3.673184238E0,-3.921351433E-1,-1.043294907E0,1.454513550E0
3.678219638E0,1.101746559E-1,-9.927635193E-1,1.624867201E0
3.683224521E0,6.983265877E-1,-7.406482697E-1,1.674033642E0
3.688229404E0,1.395328045E0,-4.463605881E-1,1.622804165E0
3.693234287E0,1.893161297E0,-1.940126419E-1,1.505615234E0
3.698239169E0,1.784923077E0,-1.691045761E-1,1.463314772E0
3.703274570E0,1.190543175E0,-2.574653625E-1,1.410215735E0
3.708279453E0,2.995991707E-1,-3.066101074E-1,1.038236499E0
3.713284335E0,-7.497925758E-1,-2.683305740E-1,3.699624538E-1
3.718289218E0,-1.494079590E0,-8.288764954E-2,-4.233378172E-1
3.723294101E0,-1.701725960E0,-1.226167679E-1,-8.202382326E-1
3.728329501E0,-1.660340309E0,-1.153316498E-1,-9.543460608E-1
3.733334384E0,-1.664270401E0,-3.199033737E-1,-8.301366568E-1
3.738339267E0,-1.685503960E0,-5.435028076E-1,-7.362651825E-1
3.743344150E0,-1.605644226E0,-4.738941193E-1,-9.154156446E-1
3.748349033E0,-1.403380394E0,-1.820144653E-1,-9.023095369E-1
3.753384433E0,-1.061846733E0,1.671428680E-1,-7.442377806E-1
3.758389316E0,2.090454102E-2,4.134387970E-1,-5.377094746E-1
3.763394199E0,1.028641224E0,3.544769287E-1,-2.917149067E-1
3.768399081E0,1.209461689E0,-1.237983704E-1,-4.338836670E-2
3.773403964E0,1.626920700E-1,-4.623394012E-1,2.015146017E-1
3.778439365E0,3.258705139E-2,-7.058105469E-1,6.578934193E-2
3.783444247E0,5.768351555E-1,-3.077230453E-1,-1.892920732E-1
3.788449130E0,5.080556870E-1,8.151626587E-2,-5.657671690E-1
3.793454013E0,5.467200279E-1,-3.586292267E-2,-1.997196674E-1
3.798458896E0,7.027268410E-1,-5.193300247E-1,2.507781982E-1
3.803494296E0,4.465770721E-2,-1.229209900E0,4.567623138E-1
3.808499179E0,-9.878835678E-1,-1.870113373E0,4.349708557E-2
3.813504062E0,-4.445276260E-1,-1.819423676E0,-5.080153942E-1
3.818508945E0,-6.619548798E-2,-1.874369621E0,-2.296599150E-1
3.823513828E0,7.195806503E-2,-1.899469376E0,2.069520950E-2
3.828549228E0,4.918570518E-1,-1.582363129E0,-1.172627211E-1
3.833554111E0,9.621539116E-1,-1.330192566E0,-9.619736671E-2
3.838558994E0,1.174115181E0,-1.170676231E0,-7.669842243E-2
3.843563876E0,1.216374397E0,-9.691209793E-1,-5.710065365E-2
