"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.959439121E0,9.156417847E-1,-2.587375641E0,4.789161682E0
1.964474521E0,1.169185638E0,-2.439174652E0,4.914932251E0
1.969479404E0,1.435413361E0,-2.267742157E0,4.991569519E0
1.974484287E0,1.639957428E0,-1.943836212E0,5.004386902E0
1.979489169E0,1.731548309E0,-1.382541656E0,4.975681305E0
1.984494052E0,1.807250977E0,-8.839988708E-1,4.825344086E0
1.989498935E0,1.800842285E0,-4.173660278E-1,4.593162537E0
1.994503818E0,1.685752869E0,1.098823547E-1,4.295959473E0
1.999539218E0,1.515388489E0,5.701065063E-1,3.947620392E0
2.004544101E0,1.312980652E0,9.366035461E-1,3.600349426E0
2.009548984E0,1.095619202E0,1.200695038E0,3.282852173E0
2.014553867E0,8.591651917E-1,1.338214874E0,3.016624451E0
2.019589267E0,6.002807617E-1,1.332874298E0,2.805671692E0
2.024594150E0,3.563499451E-1,1.262512207E0,2.617149353E0
2.029629550E0,1.315116882E-1,1.133670807E0,2.464809418E0
2.034634433E0,-7.196426392E-2,9.205818176E-1,2.355060577E0
2.039639316E0,-2.391242981E-1,6.531524658E-1,2.281494141E0
2.044644199E0,-4.042816162E-1,3.858566284E-1,2.267742157E0
2.049649081E0,-5.789184570E-1,1.077461243E-1,2.278423309E0
2.054684482E0,-7.365989685E-1,-2.170944214E-1,2.292175293E0
2.059689365E0,-8.932113647E-1,-6.197738647E-1,2.318878174E0
2.064694247E0,-1.017913818E0,-1.076793671E0,2.307128906E0
2.069699130E0,-1.112709045E0,-1.523132324E0,2.247447968E0
2.074704013E0,-1.193618774E0,-1.779880524E0,2.184562683E0
2.079739414E0,-1.273460388E0,-1.950244904E0,2.061061859E0
2.084744296E0,-1.387481689E0,-2.149448395E0,1.936359406E0
2.089749179E0,-1.516456604E0,-2.413673401E0,1.764926910E0
2.094754062E0,-1.633548737E0,-2.700195312E0,1.487884521E0
2.099758945E0,-1.742229462E0,-2.922897339E0,1.181201935E0
2.104794345E0,-1.860523224E0,-3.026237488E0,9.073638916E-1
2.109799228E0,-1.974411011E0,-3.041057587E0,7.102966309E-1
2.114804111E0,-2.055454254E0,-3.028373718E0,5.164337158E-1
2.119808994E0,-2.098045349E0,-2.956943512E0,3.395271301E-1
2.124813876E0,-2.069339752E0,-2.847194672E0,2.628898621E-1
2.129849277E0,-1.991500854E0,-2.755603790E0,1.841163635E-1
2.134854160E0,-1.886024475E0,-2.759876251E0,4.980087280E-2
2.139859042E0,-1.737957001E0,-2.793922424E0,-1.259040833E-1
2.144863925E0,-1.519527435E0,-2.685375214E0,-2.707672119E-1
2.149868808E0,-1.283073425E0,-2.470149994E0,-4.305839539E-1
2.154904208E0,-1.086006165E0,-2.211265564E0,-6.447410583E-1
2.159909091E0,-9.390068054E-1,-1.917266846E0,-8.940124512E-1
2.164913974E0,-8.399391174E-1,-1.582813263E0,-1.152896881E0
2.169918857E0,-7.526206970E-1,-1.191883087E0,-1.389350891E0
2.174923740E0,-6.567573547E-1,-8.423423767E-1,-1.600303650E0
2.179928622E0,-5.767822266E-1,-6.623649597E-1,-1.773872375E0
2.184964023E0,-4.841232300E-1,-5.367279053E-1,-1.881484985E0
2.189968906E0,-3.467369080E-1,-3.992080688E-1,-1.928348541E0
2.194973789E0,-2.168273926E-1,-3.491401672E-1,-1.968803406E0
2.199978671E0,-1.177597046E-1,-3.992080688E-1,-2.014598846E0
2.204983554E0,-2.817153931E-2,-4.909324646E-1,-1.961460114E0
2.210018955E0,5.487442017E-2,-5.697059631E-1,-1.722736359E0
2.215023837E0,1.688957214E-1,-7.081604004E-1,-1.471328735E0
2.220028720E0,4.404640198E-1,-1.157703400E0,-1.396827698E0
2.225033603E0,7.526206970E-1,-1.673336029E0,-1.467056274E0
2.230038486E0,1.048755646E0,-2.107925415E0,-1.602439880E0
2.235073886E0,1.296958923E0,-2.437171936E0,-1.688690186E0
2.240078769E0,1.471729279E0,-2.629966736E0,-1.643962860E0
2.245083652E0,1.583480835E0,-2.666149139E0,-1.421260834E0
2.250088535E0,1.654911041E0,-2.573490143E0,-1.027126312E0
2.255093417E0,1.680412292E0,-2.448787689E0,-5.467414856E-1
2.260128818E0,1.659183502E0,-2.345447540E0,-7.690429688E-2
2.265133701E0,1.630344391E0,-2.325286865E0,2.821159363E-1
2.270138583E0,1.601638794E0,-2.400856018E0,5.068206787E-1
2.275143466E0,1.543025970E0,-2.459468842E0,6.431388855E-1
2.280148349E0,1.452503204E0,-2.460536957E0,7.220458984E-1
2.285183749E0,1.340618134E0,-2.422218323E0,7.432746887E-1
2.290188632E0,1.207504272E0,-2.356128693E0,7.220458984E-1
2.295193515E0,1.072254181E0,-2.311401367E0,6.932067871E-1
2.300198398E0,9.358024597E-1,-2.308197021E0,6.698417664E-1
2.305203281E0,7.802581787E-1,-2.324218750E0,6.846618652E-1
2.310238681E0,5.789184570E-1,-2.299652100E0,7.496833801E-1
2.315243564E0,3.285789490E-1,-2.174015045E0,8.583641052E-1
2.320248447E0,7.944107056E-2,-1.968402863E0,9.830665588E-1
2.325253330E0,-1.261711121E-1,-1.679744720E0,1.119384766E0
2.330258212E0,-2.956008911E-1,-1.335678101E0,1.266384125E0
2.335293613E0,-4.170989990E-1,-1.025657654E0,1.348361969E0
2.340298496E0,-4.916000366E-1,-7.454109192E-1,1.364383698E0
2.345303378E0,-5.140304565E-1,-4.738426208E-1,1.348361969E0
2.350308261E0,-4.873275757E-1,-2.224349976E-1,1.303634644E0
2.355313144E0,-4.021453857E-1,-2.216339111E-2,1.220588684E0
2.360348544E0,-2.690315247E-1,7.797241211E-2,1.102294922E0
2.365353427E0,-1.028060913E-1,1.152229309E-1,9.957504272E-1
2.370358310E0,7.623672485E-2,1.770401001E-1,9.223175049E-1
2.375363193E0,2.433967590E-1,2.686309814E-1,8.860015869E-1
2.380368076E0,3.797149658E-1,3.644943237E-1,9.030914307E-1
2.385403476E0,4.789161682E-1,4.359245300E-1,9.606361389E-1
2.390408359E0,5.225753784E-1,4.817199707E-1,1.000022888E0
2.395413242E0,5.012130737E-1,5.232429504E-1,1.021385193E0
2.400418124E0,4.235076904E-1,5.604934692E-1,1.030864716E0
2.405423007E0,3.041458130E-1,5.978775024E-1,1.021385193E0
2.410458408E0,1.539421082E-1,6.073570251E-1,9.681129456E-1
2.415463290E0,5.874633789E-3,5.594253540E-1,8.605003357E-1
2.420468173E0,-1.188278198E-1,4.455375671E-1,7.060241699E-1
2.425473056E0,-2.061462402E-1,2.867889404E-1,5.472755432E-1
2.430477939E0,-2.615547180E-1,1.184272766E-1,4.045486450E-1
2.435513339E0,-3.041458130E-1,-1.148223877E-2,2.746391296E-1
2.440518222E0,-3.499412537E-1,-8.718490601E-2,1.935958862E-1
2.445523105E0,-3.914642334E-1,-1.319122314E-1,1.903915405E-1
2.450527988E0,-4.361915588E-1,-2.042770386E-1,1.935958862E-1
2.455532871E0,-5.086898804E-1,-3.076171875E-1,1.680946350E-1
2.460568271E0,-5.949401855E-1,-4.291152954E-1,1.319122314E-1
2.465573154E0,-7.036209106E-1,-6.187057495E-1,1.020050049E-1
2.470578037E0,-8.570289612E-1,-9.148406982E-1,9.559631348E-2
2.475582919E0,-9.507560730E-1,-1.120452881E0,7.863998413E-2
2.480587802E0,-9.571647644E-1,-1.163043976E0,3.805160522E-2
2.485623203E0,-9.272575378E-1,-1.121520996E0,-4.539489746E-3
2.490628085E0,-8.793258667E-1,-1.046886444E0,-3.110885620E-2
2.495632968E0,-8.217811584E-1,-9.531593323E-1,-5.567550659E-2
2.500637851E0,-7.579612732E-1,-8.403396606E-1,-8.544921875E-2
2.505642734E0,-6.961441040E-1,-7.135009766E-1,-1.121520996E-1
2.510678134E0,-6.450080872E-1,-5.771827698E-1,-1.291084290E-1
2.515683017E0,-6.045532227E-1,-4.408645630E-1,-1.291084290E-1
2.520687900E0,-5.789184570E-1,-3.257751465E-1,-1.248359680E-1
2.525692783E0,-5.767822266E-1,-2.500724792E-1,-1.387214661E-1
2.530697665E0,-5.810546875E-1,-2.096176147E-1,-1.684951782E-1
2.535733066E0,-5.821228027E-1,-1.819801331E-1,-1.855850220E-1
2.540737949E0,-5.757141113E-1,-1.755714417E-1,-1.866531372E-1
2.545742831E0,-5.640983582E-1,-1.766395569E-1,-1.759719849E-1
2.550747714E0,-5.448722839E-1,-1.638221741E-1,-1.664924622E-1
2.555752597E0,-5.213737488E-1,-1.542091370E-1,-1.664924622E-1
2.560787997E0,-5.001449585E-1,-1.244354248E-1,-1.749038696E-1
2.565792880E0,-4.703712463E-1,-5.193710327E-2,-1.984024048E-1
2.570797763E0,-4.233741760E-1,3.751754761E-2,-2.292442322E-1
2.575802646E0,-3.595542908E-1,1.046752930E-1,-2.623558044E-1
2.580807529E0,-2.870559692E-1,1.610183716E-1,-2.803802490E-1
2.585812412E0,-1.943969727E-1,2.078819275E-1,-2.814483643E-1
2.590847812E0,-8.358001709E-2,2.249717712E-1,-2.634239197E-1
2.595852695E0,3.778457642E-2,1.887893677E-1,-2.249717712E-1
2.600857578E0,1.571464539E-1,8.224487305E-2,-1.898574829E-1
2.605862460E0,2.690315247E-1,-1.105499268E-1,-1.622200012E-1
2.610867343E0,3.488731384E-1,-3.672981262E-1,-1.590156555E-1
2.615902744E0,3.829193115E-1,-6.548881531E-1,-1.813125610E-1
2.620907626E0,3.531455994E-1,-9.159088135E-1,-2.260398865E-1
2.625912509E0,2.636909485E-1,-1.096954346E0,-2.793121338E-1
2.630917392E0,9.853363037E-2,-1.170520782E0,-3.176307678E-1
2.635922275E0,-1.336479187E-1,-1.130065918E0,-3.368568420E-1
2.640957675E0,-3.989410400E-1,-1.028862000E0,-3.794479370E-1
2.645962558E0,-6.726455688E-1,-8.924102783E-1,-4.956054688E-1
2.650967441E0,-9.411430359E-1,-6.890678406E-1,-6.468772888E-1
2.655972324E0,-1.191482544E0,-4.184341431E-1,-7.671737671E-1
2.660977206E0,-1.423664093E0,-7.757186890E-2,-8.610343933E-1
2.666012607E0,-1.659183502E0,3.837203979E-1,-9.504890442E-1
2.671017490E0,-1.823139191E0,8.940124512E-1,-1.036739349E0
2.676022372E0,-1.685752869E0,1.146488190E0,-1.124057770E0
2.681027255E0,-1.426868439E0,1.321125031E0,-1.142215729E0
2.686032138E0,-1.368255615E0,1.790962219E0,-1.107101440E0
2.691067539E0,-1.255435944E0,2.239437103E0,-1.110305786E0
2.696072421E0,-1.078529358E0,2.620754242E0,-1.134738922E0
2.701077304E0,-8.410072327E-1,2.914752960E0,-1.139011383E0
2.706082187E0,-5.746459961E-1,3.148136139E0,-1.109237671E0
2.711087070E0,-3.084182739E-1,3.386726379E0,-1.085739136E0
2.716122470E0,-7.396697998E-2,3.645610809E0,-1.071853638E0
2.721127353E0,1.145553589E-1,3.891677856E0,-1.085739136E0
2.726132236E0,2.466011047E-1,4.111042023E0,-1.130466461E0
2.731137119E0,3.275108337E-1,4.291152954E0,-1.188011169E0
2.736142001E0,3.456687927E-1,4.492492676E0,-1.233806610E0
2.741177402E0,2.988052368E-1,4.784355164E0,-1.287078857E0
2.746182285E0,2.104187012E-1,5.148582458E0,-1.388282776E0
2.751187167E0,1.464653015E-1,5.465011597E0,-1.524600983E0
2.756192050E0,1.379203796E-1,5.674896240E0,-1.686553955E0
2.761196933E0,1.783752441E-1,5.800533295E0,-1.880416870E0
2.766232333E0,2.849197388E-1,5.844192505E0,-2.065734863E0
2.771237216E0,4.532814026E-1,5.776100159E0,-2.223415375E0
2.776242099E0,6.482124329E-1,5.604534149E0,-2.348117828E0
2.781246982E0,8.527565002E-1,5.340442657E0,-2.454662323E0
2.786251865E0,1.023254395E0,5.032558441E0,-2.531299591E0
2.791287265E0,1.118049622E0,4.759788513E0,-2.572822571E0
2.796292148E0,1.121253967E0,4.530811310E0,-2.621822357E0
2.801297031E0,1.040210724E0,4.299564362E0,-2.702865601E0
2.806301914E0,9.049606323E-1,4.035472870E0,-2.782707214E0
2.811306796E0,7.291221619E-1,3.755226135E0,-2.844524384E0
2.816342197E0,4.851913452E-1,3.495407104E0,-2.910480499E0
2.821347080E0,1.869201660E-1,3.133182526E0,-2.955341339E0
2.826351962E0,-9.426116943E-2,2.704868317E0,-2.959613800E0
2.831356845E0,-3.211021423E-1,2.247982025E0,-2.945728302E0
2.836361728E0,-5.022811890E-1,1.847438812E0,-2.904205322E0
2.841397128E0,-6.769180298E-1,1.553440094E0,-2.863616943E0
2.846402011E0,-8.260536194E-1,1.321125031E0,-2.833843231E0
2.851406894E0,-9.603691101E-1,1.180534363E0,-2.834911346E0
2.856411777E0,-1.070117950E0,1.144351959E0,-2.849864960E0
2.861416660E0,-1.120052338E0,1.119785309E0,-2.853069305E0
2.866452060E0,-1.099891663E0,1.075057983E0,-2.810344696E0
2.871456943E0,-1.046619415E0,1.079330444E0,-2.752933502E0
2.876461826E0,-9.368705750E-1,1.131534576E0,-2.695388794E0
2.881466708E0,-8.037567139E-1,1.276397705E0,-2.633571625E0
2.886471591E0,-6.642341614E-1,1.487350464E0,-2.578163147E0
2.891506992E0,-5.224418640E-1,1.698303223E0,-2.528095245E0
2.896511874E0,-3.435325623E-1,1.783485413E0,-2.455730438E0
2.901516757E0,-2.114868164E-1,1.929416656E0,-2.316074371E0
2.906521640E0,-1.177597046E-1,2.110462189E0,-2.149982452E0
2.911526523E0,-1.293754578E-1,2.214870453E0,-1.964530945E0
2.916561923E0,-2.508735657E-1,2.155189514E0,-1.777076721E0
2.921566806E0,-4.010772705E-1,2.070007324E0,-1.573600769E0
2.926571689E0,-5.341911316E-1,1.969871521E0,-1.343555450E0
2.931576572E0,-6.152343750E-1,1.787757874E0,-1.035671234E0
2.936581455E0,-5.981445312E-1,1.495895386E0,-6.351280212E-1
2.941616855E0,-4.766464233E-1,1.290283203E0,-1.408576965E-1
2.946621738E0,-2.679634094E-1,1.267852783E0,3.534126282E-1
2.951626621E0,-1.228332520E-2,1.414852142E0,7.849311829E-1
2.956631503E0,2.775764465E-1,1.663055420E0,1.158771515E0
2.961636386E0,5.608940125E-1,1.937961578E0,1.475200653E0
2.966671787E0,8.112335205E-1,2.178688049E0,1.719131470E0
2.971676669E0,1.018981934E0,2.372550964E0,1.887359619E0
2.976681552E0,1.177597046E0,2.517414093E0,1.975879669E0
2.981686435E0,1.251163483E0,2.578163147E0,1.998176575E0
2.986691318E0,1.287345886E0,2.532367706E0,2.005653381E0
2.991726718E0,1.304435730E0,2.358665466E0,2.007789612E0
2.996731601E0,1.246891022E0,2.115802765E0,1.959857941E0
3.001736484E0,1.083869934E0,1.810054779E0,1.819267273E0
3.006741367E0,7.718467712E-1,1.378669739E0,1.531677246E0
3.011746249E0,3.638267517E-1,8.651733398E-1,1.130065918E0
3.016751132E0,-6.021499634E-2,3.368568420E-1,6.921386719E-1
3.021786533E0,-3.722381592E-1,-1.712989807E-1,3.576850891E-1
3.026791415E0,-4.725074768E-1,-5.025482178E-1,1.510047913E-1
3.031796298E0,-4.085540771E-1,-5.771827698E-1,4.018783569E-2
3.036801181E0,-2.369880676E-1,-3.961372375E-1,-3.538131714E-2
3.041806064E0,-2.283096313E-2,-7.757186890E-2,-6.942749023E-2
3.046841464E0,1.911926270E-1,1.759719849E-1,-4.072189331E-2
3.051846347E0,3.936004639E-1,3.154945374E-1,2.323150635E-2
3.056851230E0,5.651664734E-1,3.612899780E-1,1.169586182E-1
3.061856113E0,6.695747375E-1,2.750396729E-1,2.309799194E-1
3.066860996E0,7.036209106E-1,1.547431946E-1,3.363227844E-1
3.071896396E0,6.843948364E-1,4.285812378E-2,4.428672791E-1
3.076901279E0,6.535530090E-1,-8.611679077E-2,5.600929260E-1
3.081906162E0,6.173706055E-1,-2.000045776E-1,6.815910339E-1
3.086911044E0,5.662345886E-1,-2.416610718E-1,8.115005493E-1
3.091915927E0,4.798507690E-1,-2.181625366E-1,9.446144104E-1
3.096951328E0,3.775787354E-1,-1.926612854E-1,1.076793671E0
3.101956210E0,2.806472778E-1,-1.777076721E-1,1.190681458E0
3.106961093E0,2.082824707E-1,-1.755714417E-1,1.289749146E0
3.111965976E0,1.678276062E-1,-2.149581909E-1,1.364383698E0
3.116970859E0,1.475334167E-1,-2.842521667E-1,1.401634216E0
3.122006259E0,1.518058777E-1,-3.555488586E-1,1.383609772E0
3.127011142E0,1.763725281E-1,-4.546165466E-1,1.308975220E0
3.132016025E0,2.200317383E-1,-5.782508850E-1,1.188545227E0
3.137020908E0,2.243041992E-1,-7.550239563E-1,1.045818329E0
3.142025790E0,1.869201660E-1,-9.169769287E-1,8.924102783E-1
3.147061191E0,1.389884949E-1,-1.062908173E0,7.411384583E-1
3.152066074E0,9.426116943E-2,-1.229133606E0,6.219100952E-1
3.157070956E0,6.662368774E-2,-1.397361755E0,5.355262756E-1
3.162075839E0,5.380630493E-2,-1.596565247E0,4.802513123E-1
3.167080722E0,5.807876587E-2,-1.837425232E0,4.556846619E-1
3.172116122E0,4.953384399E-2,-2.195243835E0,4.631614685E-1
3.177121005E0,-1.976013184E-2,-2.668285370E0,5.132293701E-1
3.182125888E0,-1.325798035E-1,-3.146533966E0,5.952072144E-1
3.187130771E0,-2.626228333E-1,-3.589668274E0,7.038879395E-1
3.192135654E0,-4.233741760E-1,-3.971118927E0,8.029556274E-1
3.197171054E0,-5.960083008E-1,-4.386615753E0,9.510231018E-1
3.202175937E0,-7.153701782E-1,-4.854183197E0,1.116180420E0
3.207180820E0,-8.005523682E-1,-5.256862640E0,1.238613129E0
3.212185703E0,-8.249855042E-1,-5.641384125E0,1.439952850E0
3.217190585E0,-7.494163513E-1,-6.115493774E0,1.758518219E0
3.222225986E0,-5.373954773E-1,-6.555423737E0,2.131290436E0
3.227230869E0,-4.053497314E-1,-6.878261566E0,2.164402008E0
3.232235751E0,-4.393959045E-1,-6.875057220E0,2.217674255E0
3.237240634E0,-4.447364807E-1,-6.596946716E0,2.343311310E0
3.242245517E0,-3.296470642E-1,-6.139926910E0,2.368946075E0
3.247280917E0,-1.751708984E-1,-5.458202362E0,2.342243195E0
3.252285800E0,-3.244400024E-2,-4.645366669E0,2.335834503E0
3.257290683E0,1.017379761E-1,-3.775119781E0,2.348651886E0
3.262295566E0,2.433967590E-1,-2.948398590E0,2.333698273E0
3.267300449E0,3.829193115E-1,-2.239971161E0,2.302856445E0
3.272335849E0,5.108261108E-1,-1.669063568E0,2.294311523E0
3.277340732E0,6.184387207E-1,-1.190814972E0,2.300720215E0
3.282345615E0,6.610298157E-1,-8.136367798E-1,2.300720215E0
3.287350497E0,6.674385071E-1,-5.494117737E-1,2.301788330E0
3.292355380E0,6.152343750E-1,-2.042770386E-1,2.359333038E0
3.297390781E0,5.544853210E-1,3.644943237E-2,2.377490997E0
3.302395664E0,4.798507690E-1,1.738357544E-1,2.348651886E0
3.307400546E0,4.000091553E-1,1.365852356E-1,2.345447540E0
3.312405429E0,3.584861755E-1,-6.368637085E-2,2.365741730E0
3.317410312E0,2.870559692E-1,-1.937294006E-1,2.375354767E0
3.322445712E0,1.635551453E-1,-2.010726929E-1,2.379627228E0
3.327450595E0,2.189636230E-2,-1.989364624E-1,2.331562042E0
3.332455478E0,-9.746551514E-2,-1.958656311E-1,2.225151062E0
3.337460361E0,-1.635551453E-1,-1.989364624E-1,2.078151703E0
3.342465244E0,-1.965332031E-1,-1.447296143E-1,1.985359192E0
3.347500644E0,-1.997375488E-1,-3.925323486E-2,2.027015686E0
3.352505527E0,-1.976013184E-1,4.499435425E-2,2.073879242E0
3.357510410E0,-2.146911621E-1,1.194953918E-1,2.113265991E0
3.362515292E0,-2.795791626E-1,2.516746521E-1,2.131290436E0
3.367520175E0,-3.670310974E-1,4.327201843E-1,2.100448608E0
3.372555576E0,-4.809188843E-1,6.522178650E-1,2.068538666E0
3.377560458E0,-6.236457825E-1,8.822631836E-1,2.054653168E0
3.382565341E0,-7.665061951E-1,1.092147827E0,2.067470551E0
3.387570224E0,-8.761215210E-1,1.181602478E0,2.097244263E0
3.392575107E0,-8.463478088E-1,8.769226074E-1,2.043972015E0
3.397610507E0,-8.112335205E-1,4.241752625E-1,1.955585480E0
3.402615390E0,-8.324623108E-1,5.874633789E-2,1.900177002E0
3.407620273E0,-9.006881714E-1,-2.500724792E-1,1.793632507E0
3.412625156E0,-1.103096008E0,-4.439353943E-1,1.528472900E0
3.417630039E0,-1.429004669E0,-6.261825562E-1,1.055431366E0
3.422665439E0,-1.626071930E0,-1.174793243E0,8.572959900E-1
3.427670322E0,-1.716594696E0,-1.911926270E0,9.777259827E-1
3.432675205E0,-1.733684540E0,-2.661876678E0,1.041545868E0
3.437680087E0,-1.680412292E0,-3.284053802E0,9.638404846E-1
3.442684970E0,-1.566524506E0,-3.669643402E0,8.722496033E-1
3.447720371E0,-1.413116455E0,-3.916778564E0,8.040237427E-1
3.452725253E0,-1.234073639E0,-4.013710022E0,7.209777832E-1
3.457730136E0,-1.053028107E0,-3.902893066E0,6.005477905E-1
3.462735019E0,-9.038925171E-1,-3.435325623E0,4.385948181E-1
3.467739902E0,-7.749176025E-1,-2.703399658E0,2.511405945E-1
3.472744785E0,-6.567573547E-1,-1.915130615E0,6.155014038E-2
3.477780185E0,-5.203056335E-1,-1.334609985E0,-1.654243469E-1
3.482785068E0,-3.200340271E-1,-1.016044617E0,-3.347206116E-1
3.487789951E0,-8.358001709E-2,-8.189773560E-1,-4.263114929E-1
3.492794833E0,1.145553589E-1,-6.069564819E-1,-4.678344727E-1
3.497799716E0,2.104187012E-1,-3.321838379E-1,-4.710388184E-1
3.502835117E0,2.275085449E-1,-2.750396729E-2,-4.615592957E-1
3.507839999E0,2.114868164E-1,2.057456970E-1,-4.551506042E-1
3.512844882E0,1.954650879E-1,3.049468994E-1,-4.423332214E-1
3.517849765E0,1.815795898E-1,2.761077881E-1,-4.391288757E-1
3.522854648E0,1.773071289E-1,1.365852356E-1,-4.615592957E-1
3.527890048E0,1.933288574E-1,-9.359359741E-2,-4.913330078E-1
3.532894931E0,2.369880676E-1,-3.790473938E-1,-5.020141602E-1
3.537899814E0,3.020095825E-1,-6.922721863E-1,-4.913330078E-1
3.542904697E0,3.691673279E-1,-1.003227234E0,-4.721069336E-1
3.547909580E0,4.256439209E-1,-1.253566742E0,-4.444694519E-1
3.552944980E0,4.809188843E-1,-1.408042908E0,-4.114913940E-1
3.557949863E0,5.608940125E-1,-1.525268555E0,-3.730392456E-1
3.562954746E0,6.801223755E-1,-1.721267700E0,-3.145599365E-1
3.567959628E0,8.090972900E-1,-2.045040131E0,-1.973342896E-1
3.572964511E0,9.220504761E-1,-2.364673615E0,-1.829147339E-2
3.577999912E0,9.965515137E-1,-2.504196167E0,1.276397705E-1
3.583004794E0,9.965515137E-1,-2.322082520E0,1.680946350E-1
3.588009677E0,9.475517273E-1,-1.959857941E0,1.903915405E-1
3.593014560E0,8.932113647E-1,-1.558246613E0,1.702308655E-1
3.598019443E0,8.463478088E-1,-1.190814972E0,7.757186890E-2
3.603054843E0,7.643699646E-1,-8.189773560E-1,-2.897262573E-2
3.608059726E0,6.642341614E-1,-5.420684814E-1,-6.942749023E-2
3.613064609E0,5.086898804E-1,-2.468681335E-1,-7.797241211E-2
3.618069492E0,2.104187012E-1,2.132225037E-1,-5.567550659E-2
3.623074374E0,-1.124191284E-1,5.499458313E-1,-4.539489746E-3
3.628109775E0,-3.169631958E-1,5.104255676E-1,5.086898804E-2
3.633114658E0,-3.989410400E-1,2.100181580E-1,1.041412354E-1
3.638119540E0,-4.265785217E-1,-1.020050049E-1,1.180267334E-1
3.643124423E0,-4.361915588E-1,-2.842521667E-1,8.918762207E-2
3.648129306E0,-4.383277893E-1,-3.247070312E-1,3.911972046E-2
3.653164706E0,-4.287147522E-1,-2.789115906E-1,-1.615524292E-2
3.658169589E0,-4.053497314E-1,-2.277755737E-1,-5.567550659E-2
3.663174472E0,-3.648948669E-1,-2.074813843E-1,-8.117675781E-2
3.668179355E0,-3.126907349E-1,-1.915931702E-1,-9.185791016E-2
3.673184238E0,-2.572822571E-1,-1.648902893E-1,-7.690429688E-2
3.678219638E0,-1.986694336E-1,-1.787757874E-1,-5.140304565E-2
3.683224521E0,-1.400566101E-1,-2.149581909E-1,-3.004074097E-2
3.688229404E0,-7.503509521E-2,-2.532768250E-1,-1.722335815E-2
3.693234287E0,-1.441955566E-2,-2.842521667E-1,-1.829147339E-2
3.698239169E0,4.846572876E-2,-2.969360352E-1,-3.324508667E-2
3.703274570E0,1.252365112E-1,-3.012084961E-1,-3.751754761E-2
3.708279453E0,2.008056641E-1,-2.757072449E-1,-2.042770386E-2
3.713284335E0,2.604866028E-1,-2.543449402E-1,2.002716064E-2
3.718289218E0,2.817153931E-1,-2.479362488E-1,7.436752319E-2
3.723294101E0,2.583503723E-1,-2.235031128E-1,1.255035400E-1
3.728329501E0,2.221679688E-1,-2.021408081E-1,1.478004456E-1
3.733334384E0,1.837158203E-1,-2.235031128E-1,1.478004456E-1
3.738339267E0,1.518058777E-1,-3.247070312E-1,1.488685608E-1
3.743344150E0,1.156234741E-1,-4.855918884E-1,1.584815979E-1
3.748349033E0,6.235122681E-2,-6.730461121E-1,1.745033264E-1
3.753384433E0,1.014709473E-2,-7.827949524E-1,2.000045776E-1
3.758389316E0,-2.189636230E-2,-6.730461121E-1,2.299118042E-1
3.763394199E0,-6.942749023E-3,-3.396606445E-1,2.213668823E-1
3.768399081E0,5.380630493E-2,-2.429962158E-2,1.595497131E-1
3.773403964E0,1.539421082E-1,1.429939270E-1,9.559631348E-2
3.778439365E0,2.679634094E-1,2.078819275E-1,6.795883179E-2
3.783444247E0,3.584861755E-1,2.707672119E-1,6.048202515E-2
3.788449130E0,4.297828674E-1,4.476737976E-1,9.239196777E-2
3.793454013E0,5.076217651E-1,6.094932556E-1,1.552772522E-1
3.798458896E0,6.120300293E-1,5.904006958E-1,2.085494995E-1
3.803494296E0,7.025527954E-1,3.976058960E-1,2.309799194E-1
