"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.990978253E0,-1.590156555E-1,-3.925323486E-2,-7.863998413E-2
1.995983136E0,-1.483345032E-1,1.295089722E-2,-7.436752319E-2
2.000988019E0,-1.142883301E-1,1.301765442E-1,-6.475448608E-2
2.005992902E0,-8.438110352E-2,1.344490051E-1,-4.032135010E-2
2.010997784E0,-6.315231323E-2,1.823806763E-1,2.149581909E-2
2.016033185E0,-4.392623901E-2,3.208351135E-1,8.544921875E-2
2.021038068E0,-3.751754761E-2,4.507446289E-1,1.248359680E-1
2.026042950E0,-2.696990967E-2,5.626296997E-1,1.301765442E-1
2.031047833E0,-9.880065918E-3,6.702423096E-1,1.226997375E-1
2.036052716E0,2.523422241E-2,7.969474792E-1,1.162910461E-1
2.041088116E0,1.094818115E-1,1.117649078E0,1.556777954E-1
2.046092999E0,2.265739441E-1,1.555442810E0,2.046775818E-1
2.051097882E0,3.033447266E-1,1.672668457E0,1.599502563E-1
2.056102765E0,3.192329407E-1,1.500034332E0,5.447387695E-2
2.061107648E0,2.809143066E-1,1.260375977E0,-6.261825562E-2
2.066112530E0,2.190971375E-1,1.139011383E0,-1.564788818E-1
2.071147931E0,1.711654663E-1,1.135807037E0,-1.990699768E-1
2.076152814E0,1.392555237E-1,1.141014099E0,-2.001380920E-1
2.081157696E0,1.062774658E-1,1.137943268E0,-1.830482483E-1
2.086162579E0,8.277893066E-2,1.157035828E0,-1.659584045E-1
2.091167462E0,6.048202515E-2,1.140079498E0,-1.500701904E-1
2.096202862E0,5.941390991E-2,1.084671021E0,-1.723670959E-1
2.101207745E0,4.125595093E-2,9.471511841E-1,-1.980018616E-1
2.106212628E0,2.096176147E-2,7.916069031E-1,-1.926612854E-1
2.111217511E0,7.209777832E-3,6.435394287E-1,-1.490020752E-1
2.116222394E0,-1.415252686E-2,5.296516418E-1,-7.223129272E-2
2.121257794E0,-3.431320190E-2,5.029487610E-1,-9.479522705E-3
2.126262677E0,-5.460739136E-2,5.711746216E-1,-7.343292236E-3
2.131267560E0,-7.917404175E-2,6.563568115E-1,-3.284454346E-2
2.136272443E0,-1.164245605E-1,7.543563843E-1,-3.925323486E-2
2.141277325E0,-1.515388489E-1,8.960151672E-1,-5.100250244E-2
2.146282208E0,-1.729011536E-1,1.049423218E0,-7.757186890E-2
2.151317609E0,-1.887893677E-1,1.191082001E0,-8.398056030E-2
2.156322491E0,-2.037429810E-1,1.316852570E0,-7.650375366E-2
2.161327374E0,-2.197647095E-1,1.412715912E0,-7.436752319E-2
2.166332257E0,-2.293777466E-1,1.508579254E0,-7.650375366E-2
2.171337140E0,-2.186965942E-1,1.632213593E0,-7.009506226E-2
2.176372540E0,-1.782417297E-1,1.740760803E0,-7.650375366E-2
2.181377423E0,-1.376533508E-1,1.752510071E0,-1.021385193E-1
2.186382306E0,-1.036071777E-1,1.671600342E0,-1.297760010E-1
2.191387189E0,-5.460739136E-2,1.531009674E0,-1.457977295E-1
2.196392071E0,2.843856812E-2,1.396694183E0,-1.543426514E-1
2.201427472E0,1.499366760E-1,1.291217804E0,-1.255035400E-1
2.206432355E0,2.766418457E-1,1.215648651E0,-7.436752319E-2
2.211437237E0,3.725051880E-1,1.135807037E0,-4.032135010E-2
2.216442120E0,4.088211060E-1,9.886741638E-1,-3.070831299E-2
2.221447003E0,3.970718384E-1,8.054924011E-1,-2.964019775E-2
2.226482403E0,3.906631470E-1,6.841278076E-1,-2.429962158E-2
2.231487286E0,4.109573364E-1,6.681060791E-1,-2.216339111E-2
2.236492169E0,4.567527771E-1,7.735824585E-1,-2.002716064E-2
2.241497052E0,5.216407776E-1,9.524917603E-1,-2.643585205E-2
2.246501935E0,5.877304077E-1,1.124057770E0,-5.313873291E-2
2.251506818E0,6.313896179E-1,1.237945557E0,-9.252548218E-2
2.256542218E0,6.281852722E-1,1.271057129E0,-1.212310791E-1
2.261547101E0,5.941390991E-1,1.244354248E0,-1.351165771E-1
2.266551984E0,5.344581604E-1,1.174125671E0,-1.606178284E-1
2.271556866E0,4.503440857E-1,1.078262329E0,-2.213668823E-1
2.276561749E0,3.566169739E-1,1.008968353E0,-2.949333191E-1
2.281597150E0,2.670288086E-1,9.845352173E-1,-3.726387024E-1
2.286602032E0,1.925277710E-1,1.046218872E0,-4.472732544E-1
2.291606915E0,1.210975647E-1,1.154899597E0,-4.984092712E-1
2.296611798E0,4.232406616E-2,1.232738495E0,-4.962730408E-1
2.301616681E0,-1.628875732E-2,1.325397491E0,-4.834556580E-1
2.306621564E0,-4.926681519E-2,1.444625854E0,-4.855918884E-1
2.311656964E0,-6.849288940E-2,1.539554596E0,-4.952049255E-1
2.316661847E0,-8.972167969E-2,1.618328094E0,-5.132293701E-1
2.321666730E0,-1.142883301E-1,1.663055420E0,-5.185699463E-1
2.326671612E0,-1.451301575E-1,1.640625000E0,-5.121612549E-1
2.331676495E0,-2.080154419E-1,1.505374908E0,-5.132293701E-1
2.336711896E0,-3.006744385E-1,1.263580322E0,-4.973411560E-1
2.341716778E0,-3.763771057E-1,1.021785736E0,-4.387283325E-1
2.346721661E0,-4.211044312E-1,8.375358582E-1,-3.578186035E-1
2.351726544E0,-4.296493530E-1,7.363319397E-1,-2.778434753E-1
2.356731427E0,-3.944015503E-1,7.926750183E-1,-2.352523804E-1
2.361766827E0,-3.389930725E-1,9.759902954E-1,-2.288436890E-1
2.366771710E0,-2.878570557E-1,1.191082001E0,-2.288436890E-1
2.371776593E0,-2.484703064E-1,1.431941986E0,-2.138900757E-1
2.376781476E0,-2.208328247E-1,1.660919189E0,-1.969337463E-1
2.381786359E0,-1.984024048E-1,1.841964722E0,-1.851844788E-1
2.386791241E0,-1.825141907E-1,1.934757233E0,-1.798439026E-1
2.391826642E0,-1.686286926E-1,1.901645660E0,-1.830482483E-1
2.396831525E0,-1.536750793E-1,1.749305725E0,-2.001380920E-1
2.401836407E0,-1.281738281E-1,1.532077789E0,-2.470016479E-1
2.406841290E0,-9.719848633E-2,1.276397705E0,-3.172302246E-1
2.411846173E0,-7.490158081E-2,9.993553162E-1,-3.918647766E-1
2.416881573E0,-6.315231323E-2,7.436752319E-1,-4.578208923E-1
2.421886456E0,-5.247116089E-2,5.765151978E-1,-4.706382751E-1
2.426891339E0,-3.858566284E-2,4.954719543E-1,-4.195022583E-1
2.431896222E0,-4.606246948E-2,4.603576660E-1,-3.588867188E-1
2.436901105E0,-3.538131714E-2,5.881309509E-1,-2.981376648E-1
2.441936505E0,4.005432129E-3,8.865356445E-1,-2.566146851E-1
2.446941388E0,1.562118530E-2,1.154899597E0,-2.566146851E-1
2.451946271E0,-2.162933350E-2,1.287078857E0,-2.799797058E-1
2.456951153E0,-6.849288940E-2,1.357307434E0,-3.088188171E-1
2.461956036E0,-9.506225586E-2,1.436214447E0,-3.343200684E-1
2.466991437E0,-1.260375977E-1,1.459579468E0,-3.385925293E-1
2.471996319E0,-1.686286926E-1,1.433010101E0,-3.129577637E-1
2.477001202E0,-2.112197876E-1,1.379737854E0,-2.628898621E-1
2.482006085E0,-2.484703064E-1,1.346626282E0,-2.224349976E-1
2.487010968E0,-2.921295166E-1,1.278533936E0,-1.926612854E-1
2.492015851E0,-3.389930725E-1,1.245422363E0,-1.830482483E-1
2.497051251E0,-3.539466858E-1,1.309375763E0,-1.819801331E-1
2.502056134E0,-3.464698792E-1,1.386146545E0,-1.809120178E-1
2.507061017E0,-3.316497803E-1,1.422328949E0,-1.926612854E-1
2.512065900E0,-3.060150146E-1,1.396694183E0,-1.819801331E-1
2.517070782E0,-2.431297302E-1,1.381874084E0,-1.479339600E-1
2.522106183E0,-1.898574829E-1,1.315784454E0,-1.148223877E-1
2.527111066E0,-1.793098450E-1,1.136875153E0,-1.074790955E-1
2.532115948E0,-1.718330383E-1,9.556961060E-1,-1.032066345E-1
2.537120831E0,-1.504707336E-1,8.448791504E-1,-1.074790955E-1
2.542125714E0,-1.249694824E-1,8.076286316E-1,-1.094818115E-1
2.547161114E0,-9.399414062E-2,7.874679565E-1,-9.679794312E-2
2.552165997E0,-7.276535034E-2,7.064247131E-1,-8.184432983E-2
2.557170880E0,-7.276535034E-2,4.496765137E-1,-8.932113647E-2
2.562175763E0,-9.933471680E-2,9.813308716E-2,-1.169586182E-1
2.567180646E0,-1.110839844E-1,-9.893417358E-2,-1.404571533E-1
2.572185528E0,-1.014709473E-1,2.269744873E-3,-1.265716553E-1
2.577220929E0,-9.719848633E-2,2.367210388E-1,-1.074790955E-1
2.582225812E0,-1.142883301E-1,4.838562012E-1,-9.466171265E-2
2.587230694E0,-1.515388489E-1,6.978797913E-1,-9.572982788E-2
2.592235577E0,-2.122879028E-1,7.916069031E-1,-9.252548218E-2
2.597240460E0,-2.794456482E-1,8.480834961E-1,-5.741119385E-2
2.602275860E0,-2.953338623E-1,1.170921326E0,-2.002716064E-3
2.607280743E0,-2.474021912E-1,1.443557739E0,4.165649414E-2
2.612285626E0,-1.600837708E-1,1.394557953E0,7.690429688E-2
2.617290509E0,-3.751754761E-2,1.320056915E0,7.049560547E-2
2.622295392E0,9.452819824E-2,1.310443878E0,1.722335815E-2
2.627330792E0,2.000045776E-1,1.337146759E0,-3.070831299E-2
2.632335675E0,2.702331543E-1,1.387081146E0,-5.420684814E-2
2.637340558E0,3.129577637E-1,1.446762085E0,-5.834579468E-2
2.642345441E0,3.427314758E-1,1.491489410E0,-4.993438721E-2
2.647350323E0,3.331184387E-1,1.461715698E0,-2.429962158E-2
2.652355206E0,6.048202515E-2,8.289909363E-1,3.858566284E-2
2.657390607E0,-6.500816345E-1,-8.339309692E-1,1.663589478E-1
2.662395489E0,-9.952163696E-1,-1.789493561E0,2.324485779E-1
2.667400372E0,-1.096420288E0,-2.380695343E0,2.686309814E-1
2.672405255E0,-1.134738922E0,-3.009147644E0,3.197669983E-1
2.677410138E0,-9.472846985E-1,-3.266963959E0,3.655624390E-1
2.682445538E0,-6.639671326E-1,-3.128509521E0,4.156303406E-1
2.687450421E0,-3.965377808E-1,-2.747192383E0,4.475402832E-1
2.692455304E0,-6.742477417E-2,-2.220878601E0,4.432678223E-1
2.697460187E0,2.096176147E-1,-1.643562317E0,4.102897644E-1
2.702465069E0,3.746414185E-1,-1.007633209E0,3.910636902E-1
2.707500470E0,4.109573364E-1,-4.845237732E-1,4.017448425E-1
2.712505353E0,3.693008423E-1,-2.044105530E-1,4.432678223E-1
2.717510235E0,3.693008423E-1,-9.252548218E-2,5.061531067E-1
2.722515118E0,3.938674927E-1,-1.638221741E-1,5.328559875E-1
2.727520001E0,4.002761841E-1,-3.854560852E-1,4.827880859E-1
2.732524884E0,3.842544556E-1,-5.964088440E-1,4.731750488E-1
2.737560284E0,3.853225708E-1,-7.295227051E-1,4.380607605E-1
2.742565167E0,4.045486450E-1,-7.295227051E-1,4.102897644E-1
2.747570050E0,4.407310486E-1,-6.559562683E-1,3.623580933E-1
2.752574933E0,5.089569092E-1,-6.229782104E-1,3.357887268E-1
2.757579816E0,5.994796753E-1,-5.782508850E-1,2.941322327E-1
2.762615216E0,6.793212891E-1,-5.846595764E-1,1.929283142E-1
2.767620099E0,7.368659973E-1,-6.986808777E-1,8.544921875E-2
2.772624982E0,7.528877258E-1,-7.540893555E-1,1.205635071E-1
2.777629864E0,7.507514954E-1,-4.642295837E-1,2.547454834E-1
2.782634747E0,7.805252075E-1,-1.457977295E-1,3.719711304E-1
2.787670148E0,7.847976685E-1,-5.207061768E-3,3.996086121E-1
2.792675030E0,7.443428040E-1,1.401901245E-2,3.357887268E-1
2.797679913E0,6.495475769E-1,-2.323150635E-2,2.335166931E-1
2.802684796E0,5.248451233E-1,1.081466675E-2,1.886558533E-1
2.807689679E0,4.013442993E-1,7.904052734E-2,2.068138123E-1
2.812694562E0,2.607536316E-1,1.897239685E-1,2.397918701E-1
2.817729962E0,8.811950684E-2,3.783798218E-1,2.782440186E-1
2.822734845E0,-1.089477539E-1,3.921318054E-1,2.547454834E-1
2.827739728E0,-2.964019775E-1,3.037452698E-1,1.599502563E-1
2.832744610E0,-3.678321838E-1,1.866531372E-1,2.256393433E-2
2.837749493E0,-3.507423401E-1,-9.479522705E-3,-1.255035400E-1
2.842784894E0,-4.018783569E-1,-2.964019775E-2,-2.331161499E-1
2.847789777E0,-6.490135193E-1,2.664947510E-1,-3.608894348E-1
2.852794659E0,-8.950805664E-1,5.913352966E-1,-3.993415833E-1
2.857799542E0,-1.002693176E0,6.584930420E-1,-4.323196411E-1
2.862804425E0,-8.770561218E-1,3.931999207E-1,-6.219100952E-1
2.867839825E0,-5.893325806E-1,-1.425933838E-1,-8.232498169E-1
2.872844708E0,-3.327178955E-1,-6.944084167E-1,-7.988166809E-1
2.877849591E0,-1.387214661E-1,-9.787940979E-1,-6.336593628E-1
2.882854474E0,-2.590179443E-2,-9.638404846E-1,-5.313873291E-1
2.887859357E0,-1.628875732E-2,-7.667732239E-1,-5.164337158E-1
2.892864239E0,-2.080154419E-1,-5.026817322E-1,-5.185699463E-1
2.897899640E0,-5.627632141E-1,-1.616859436E-1,-4.620933533E-1
2.902904523E0,-8.631706238E-1,3.357887268E-1,-5.399322510E-1
2.907909405E0,-9.590339661E-1,7.192420959E-1,-6.901359558E-1
2.912914288E0,-8.642387390E-1,1.002559662E0,-7.072257996E-1
2.917919171E0,-6.458091736E-1,1.105899811E0,-6.229782104E-1
2.922954571E0,-3.656959534E-1,9.770584106E-1,-5.729103088E-1
2.927959454E0,-9.506225586E-2,8.587646484E-1,-5.185699463E-1
2.932964337E0,1.478004456E-1,7.789230347E-1,-4.312515259E-1
2.937969220E0,3.224372864E-1,7.064247131E-1,-3.811836243E-1
2.942974103E0,4.279136658E-1,6.925392151E-1,-3.567504883E-1
2.948009503E0,3.767776489E-1,6.062889099E-1,-2.277755737E-1
2.953014386E0,1.733016968E-1,5.392646790E-1,-1.085472107E-1
2.958019269E0,9.559631348E-2,6.946754456E-1,-1.126861572E-1
2.963024152E0,1.765060425E-1,8.534240723E-1,-1.180267334E-1
2.968029034E0,3.054809570E-1,9.802627563E-1,-4.352569580E-2
2.973033917E0,4.514122009E-1,1.094150543E0,5.767822266E-2
2.978069318E0,5.962753296E-1,1.212444305E0,1.706314087E-1
2.983074200E0,7.006835938E-1,1.328601837E0,3.165626526E-1
2.988079083E0,7.762527466E-1,1.502170563E0,4.284477234E-1
2.993083966E0,8.348655701E-1,1.745033264E0,5.243110657E-1
2.998088849E0,8.699798584E-1,2.018871307E0,6.052207947E-1
3.003124249E0,8.551597595E-1,2.222347260E0,6.308555603E-1
3.008129132E0,7.741165161E-1,2.389507294E0,5.945396423E-1
3.013134015E0,6.260490417E-1,2.522754669E0,4.891967773E-1
3.018138898E0,4.471397400E-1,2.618618011E0,3.463363647E-1
3.023143780E0,2.873229980E-1,2.646255493E0,2.089500427E-1
3.028179181E0,1.861190796E-1,2.631435394E0,9.492874146E-2
3.033184064E0,1.349830627E-1,2.578163147E0,2.576828003E-2
3.038188946E0,1.243019104E-1,2.538642883E0,-2.323150635E-2
3.043193829E0,1.435279846E-1,2.548255920E0,-7.436752319E-2
3.048198712E0,1.754379272E-1,2.529163361E0,-1.329803467E-1
3.053203595E0,2.148246765E-1,2.479095459E0,-1.851844788E-1
3.058238995E0,2.638244629E-1,2.425823212E0,-2.224349976E-1
3.063243878E0,3.150939941E-1,2.388439178E0,-2.309799194E-1
3.068248761E0,3.640937805E-1,2.307529449E0,-1.969337463E-1
3.073253644E0,4.150962830E-1,2.203121185E0,-1.627540588E-1
3.078258527E0,4.556846619E-1,2.149848938E0,-1.319122314E-1
3.083293927E0,4.790496826E-1,2.111530304E0,-7.970809937E-2
3.088298810E0,4.886627197E-1,2.053985596E0,-1.054763794E-2
3.093303693E0,4.929351807E-1,1.991100311E0,5.874633789E-2
3.098308575E0,4.833221436E-1,1.928348541E0,1.312446594E-1
3.103313458E0,4.578208923E-1,1.865463257E0,1.939964294E-1
3.108348859E0,4.343223572E-1,1.792964935E0,2.303123474E-1
3.113353741E0,4.150962830E-1,1.722736359E0,2.408599854E-1
3.118358624E0,3.992080688E-1,1.656646729E0,2.271080017E-1
3.123363507E0,3.938674927E-1,1.580009460E0,1.982688904E-1
3.128368390E0,4.045486450E-1,1.486282349E0,1.546096802E-1
3.133403790E0,4.332542419E-1,1.359443665E0,9.813308716E-2
3.138408673E0,4.801177979E-1,1.202831268E0,2.269744873E-3
3.143413556E0,5.663681030E-1,1.003627777E0,-1.265716553E-1
3.148418439E0,6.793212891E-1,7.842636108E-1,-2.437973022E-1
3.153423321E0,8.072280884E-1,5.850601196E-1,-3.471374512E-1
3.158428204E0,9.084320068E-1,4.006767273E-1,-4.494094849E-1
3.163463605E0,9.606361389E-1,1.813125610E-1,-5.185699463E-1
3.168468487E0,9.829330444E-1,-1.010704041E-1,-5.080223083E-1
3.173473370E0,9.861373901E-1,-3.811836243E-1,-3.875923157E-1
3.178478253E0,9.690475464E-1,-5.825233459E-1,-1.905250549E-1
3.183483136E0,9.403419495E-1,-6.528854370E-1,2.470016479E-2
3.188518536E0,9.127044678E-1,-6.272506714E-1,1.875877380E-1
3.193523419E0,8.881378174E-1,-4.930686951E-1,2.611541748E-1
3.198528302E0,8.721160889E-1,-2.586174011E-1,2.664947510E-1
3.203533185E0,8.530235291E-1,-2.002716064E-2,2.429962158E-1
3.208538068E0,8.380699158E-1,1.460647583E-1,2.121543884E-1
3.213542950E0,8.124351501E-1,2.271080017E-1,1.845169067E-1
3.218578351E0,7.762527466E-1,2.643585205E-1,1.546096802E-1
3.223583234E0,7.293891907E-1,3.176307678E-1,1.226997375E-1
3.228588116E0,6.857299805E-1,4.081535339E-1,9.813308716E-2
3.233592999E0,6.506156921E-1,4.911994934E-1,8.438110352E-2
3.238597882E0,6.164360046E-1,5.626296997E-1,5.554199219E-2
3.243633282E0,5.962753296E-1,6.041526794E-1,1.201629639E-3
3.248638165E0,5.749130249E-1,6.159019470E-1,-7.116317749E-2
3.253643048E0,5.462074280E-1,5.881309509E-1,-1.691627502E-1
3.258647931E0,5.110931396E-1,4.933357239E-1,-2.682304382E-1
3.263652814E0,4.758453369E-1,3.644943237E-1,-3.257751465E-1
3.268688214E0,4.492759705E-1,2.579498291E-1,-3.321838379E-1
3.273693097E0,4.321861267E-1,2.089500427E-1,-3.332519531E-1
3.278697980E0,4.247093201E-1,2.271080017E-1,-3.439331055E-1
3.283702862E0,4.321861267E-1,2.867889404E-1,-3.503417969E-1
3.288707745E0,4.460716248E-1,3.709030151E-1,-3.546142578E-1
3.293743146E0,4.715728760E-1,4.742431641E-1,-3.535461426E-1
3.298748028E0,5.036163330E-1,5.945396423E-1,-3.450012207E-1
3.303752911E0,5.269813538E-1,7.352638245E-1,-3.385925293E-1
3.308757794E0,5.397987366E-1,8.960151672E-1,-3.257751465E-1
3.313762677E0,5.365943909E-1,1.038742065E0,-3.150939941E-1
3.318767560E0,5.173683167E-1,1.106967926E0,-3.045463562E-1
3.323802960E0,4.940032959E-1,1.093082428E0,-3.045463562E-1
3.328807843E0,4.694366455E-1,1.008968353E0,-3.097534180E-1
3.333812726E0,4.503440857E-1,8.726501465E-1,-3.150939941E-1
3.338817609E0,4.610252380E-1,6.894683838E-1,-3.172302246E-1
3.343822491E0,5.036163330E-1,5.008125305E-1,-3.247070312E-1
3.348857892E0,5.590248108E-1,3.176307678E-1,-3.450012207E-1
3.353862775E0,5.813217163E-1,1.535415649E-1,-3.471374512E-1
3.358867657E0,5.494117737E-1,4.058837891E-2,-3.567504883E-1
3.363872540E0,4.897308350E-1,-9.346008301E-4,-3.694343567E-1
3.368877423E0,4.460716248E-1,-3.070831299E-3,-3.801155090E-1
3.373912823E0,4.193687439E-1,1.935958862E-2,-3.854560852E-1
3.378917706E0,3.842544556E-1,6.835937500E-2,-3.790473938E-1
3.383922589E0,3.405952454E-1,1.397895813E-1,-3.747749329E-1
3.388927472E0,2.905273438E-1,2.303123474E-1,-3.779792786E-1
3.393932355E0,2.180290222E-1,3.463363647E-1,-3.886604309E-1
3.398937237E0,1.178932190E-1,5.008125305E-1,-4.089546204E-1
3.403972638E0,-1.335144043E-3,6.946754456E-1,-4.451370239E-1
3.408977521E0,-1.260375977E-1,8.938789368E-1,-4.781150818E-1
3.413982403E0,-2.538108826E-1,1.044082642E0,-5.048179626E-1
3.418987286E0,-3.678321838E-1,1.101627350E0,-5.196380615E-1
3.423992169E0,-4.615592957E-1,1.038742065E0,-5.260467529E-1
3.429027569E0,-5.212402344E-1,8.726501465E-1,-5.281829834E-1
3.434032452E0,-5.403327942E-1,6.361961365E-1,-5.420684814E-1
3.439037335E0,-5.201721191E-1,3.548812866E-1,-5.686378479E-1
3.444042218E0,-4.562187195E-1,9.920120239E-2,-6.272506714E-1
3.449047101E0,-3.571510315E-1,-8.932113647E-2,-6.837272644E-1
3.454082501E0,-2.420616150E-1,-2.065467834E-1,-7.040214539E-1
3.459087384E0,-1.345825195E-1,-2.288436890E-1,-7.199096680E-1
3.464092267E0,-7.596969604E-2,-1.745033264E-1,-7.295227051E-1
3.469097150E0,-8.131027222E-2,-5.941390991E-2,-7.295227051E-1
3.474102032E0,-1.292419434E-1,8.651733398E-2,-7.199096680E-1
3.479106915E0,-2.080154419E-1,2.142906189E-1,-6.997489929E-1
3.484142316E0,-2.910614014E-1,2.878570557E-1,-6.805229187E-1
3.489147198E0,-3.539466858E-1,2.835845947E-1,-6.464767456E-1
3.494152081E0,-3.890609741E-1,1.907920837E-1,-5.910682678E-1
3.499156964E0,-3.879928589E-1,4.272460938E-2,-5.153656006E-1
3.504161847E0,-3.646278381E-1,-1.212310791E-1,-4.248428345E-1
3.509197247E0,-3.337860107E-1,-2.725028992E-1,-3.204345703E-1
3.514202130E0,-3.006744385E-1,-3.833198547E-1,-2.044105530E-1
3.519207013E0,-2.751731873E-1,-4.823875427E-1,-8.184432983E-2
3.524211896E0,-2.762413025E-1,-5.857276917E-1,5.447387695E-2
3.529216778E0,-3.188323975E-1,-6.486129761E-1,1.886558533E-1
3.534252179E0,-4.018783569E-1,-6.591606140E-1,3.272438049E-1
3.539257062E0,-5.223083496E-1,-6.325912476E-1,4.518127441E-1
3.544261944E0,-6.703758240E-1,-5.729103088E-1,5.551528931E-1
3.549266827E0,-8.280563354E-1,-5.196380615E-1,6.297874451E-1
3.554271710E0,-9.846687317E-1,-5.142974854E-1,6.723785400E-1
3.559307110E0,-1.129531860E0,-5.654335022E-1,6.830596924E-1
3.564311993E0,-1.245555878E0,-6.550216675E-1,6.670379639E-1
3.569316876E0,-1.310577393E0,-7.592964172E-1,6.169700623E-1
3.574321759E0,-1.324462891E0,-8.446121216E-1,5.285835266E-1
3.579326642E0,-1.291351318E0,-9.073638916E-1,4.327201843E-1
3.584331525E0,-1.207237244E0,-9.830665588E-1,3.644943237E-1
3.589366925E0,-1.094284058E0,-1.085338593E0,3.336524963E-1
3.594371808E0,-9.622383118E-1,-1.203632355E0,3.283119202E-1
3.599376691E0,-8.321952820E-1,-1.305770874E0,3.368568420E-1
3.604381573E0,-7.268524170E-1,-1.373996735E0,3.580856323E-1
3.609386456E0,-6.426048279E-1,-1.439018250E0,3.974723816E-1
3.614421857E0,-5.777168274E-1,-1.517791748E0,4.667663574E-1
3.619426739E0,-5.244445801E-1,-1.587085724E0,5.615615845E-1
3.624431622E0,-4.934692383E-1,-1.630744934E0,6.734466553E-1
3.629436505E0,-4.934692383E-1,-1.636085510E0,7.884025574E-1
3.634441388E0,-5.297851562E-1,-1.597766876E0,9.013557434E-1
3.639446271E0,-5.968093872E-1,-1.522064209E0,1.017513275E0
3.644481671E0,-6.862640381E-1,-1.425132751E0,1.125125885E0
3.649486554E0,-7.843971252E-1,-1.348495483E0,1.208171844E0
3.654491437E0,-8.854675293E-1,-1.296291351E0,1.278533936E0
3.659496319E0,-9.888076782E-1,-1.258907318E0,1.336078644E0
3.664501202E0,-1.106033325E0,-1.228065491E0,1.374397278E0
3.669536603E0,-1.225395203E0,-1.207904816E0,1.407375336E0
3.674541485E0,-1.331939697E0,-1.202564240E0,1.437149048E0
3.679546368E0,-1.422462463E0,-1.231269836E0,1.454238892E0
3.684551251E0,-1.483078003E0,-1.271724701E0,1.473464966E0
3.689556134E0,-1.527938843E0,-1.286678314E0,1.482009888E0
3.694591534E0,-1.563053131E0,-1.277065277E0,1.473464966E0
3.699596417E0,-1.570529938E0,-1.259975433E0,1.461715698E0
3.704601300E0,-1.555576324E0,-1.245155334E0,1.441421509E0
3.709606183E0,-1.521530151E0,-1.255702972E0,1.412715912E0
3.714611066E0,-1.466121674E0,-1.293087006E0,1.370124817E0
3.719615948E0,-1.394691467E0,-1.344223022E0,1.317920685E0
3.724651349E0,-1.310577393E0,-1.393222809E0,1.259307861E0
3.729656232E0,-1.221122742E0,-1.443290710E0,1.197490692E0
3.734661114E0,-1.129531860E0,-1.488018036E0,1.147422791E0
3.739665997E0,-1.039943695E0,-1.525268555E0,1.102695465E0
3.744670880E0,-9.536933899E-1,-1.555175781E0,1.054763794E0
3.749706280E0,-8.695793152E-1,-1.580677032E0,9.993553162E-1
3.754711163E0,-7.863998413E-1,-1.600971222E0,9.407424927E-1
3.759716046E0,-7.161712646E-1,-1.615791321E0,8.811950684E-1
3.764720929E0,-6.607627869E-1,-1.623268127E0,8.268547058E-1
3.769725812E0,-6.203079224E-1,-1.626472473E0,7.767868042E-1
3.774761212E0,-5.968093872E-1,-1.620063782E0,7.331275940E-1
3.779766095E0,-5.882644653E-1,-1.590290070E0,7.000160217E-1
3.784770978E0,-5.914688110E-1,-1.532745361E0,6.745147705E-1
3.789775860E0,-5.989456177E-1,-1.446495056E0,6.606292725E-1
3.794780743E0,-5.978775024E-1,-1.343154907E0,6.542205811E-1
3.799785626E0,-5.882644653E-1,-1.238746643E0,6.691741943E-1
3.804821027E0,-5.691719055E-1,-1.146087646E0,7.064247131E-1
3.809825909E0,-5.392646790E-1,-1.086406708E0,7.629013062E-1
3.814830792E0,-4.966735840E-1,-1.084270477E0,8.311271667E-1
3.819835675E0,-4.327201843E-1,-1.151428223E0,9.077644348E-1
